         369303 function calls (369211 primitive calls) in 931.608 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.015    0.015 /Users/yupeng/Desktop/Internship/Garvan/CellRegMap/cellregmap/_cellregmap.py:621(get_L_values)
        1    0.000    0.000    0.014    0.014 /Users/yupeng/Desktop/Internship/Garvan/CellRegMap/cellregmap/_cellregmap.py:632(<listcomp>)
        4    0.003    0.001    0.014    0.004 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy_sugar/linalg/dot.py:29(ddot)
       32    0.000    0.000    0.014    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/cloudpickle/cloudpickle_fast.py:630(dump)
       32    0.005    0.000    0.014    0.000 {function CloudPickler.dump at 0x136ba68b0}
        4    0.000    0.000    0.011    0.003 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy/lib/function_base.py:873(copy)
        4    0.011    0.003    0.011    0.003 {built-in method numpy.array}
       17    0.001    0.000    0.009    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/context.py:325(BoundedSemaphore)
       22    0.002    0.000    0.008    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/synchronize.py:65(__init__)
       32    0.002    0.000    0.007    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/reduction.py:157(__init__)
       17    0.000    0.000    0.007    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/synchronize.py:171(__init__)
      528    0.001    0.000    0.006    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/cloudpickle/cloudpickle_fast.py:691(reducer_override)
        1    0.000    0.000    0.004    0.004 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/reusable_executor.py:131(get_reusable_executor)
     2104    0.001    0.000    0.004    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/_collections_abc.py:826(__iter__)
        1    0.000    0.000    0.004    0.004 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/reusable_executor.py:105(__init__)
        1    0.000    0.000    0.004    0.004 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/process_executor.py:1028(__init__)
