         97930 function calls (97711 primitive calls) in 26.815 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       32    0.001    0.000    0.022    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/reduction.py:205(dump)
      281    0.001    0.000    0.022    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:324(lml)
      281    0.003    0.000    0.020    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:489(_lml_optimal_scale)
      112    0.018    0.000    0.018    0.000 {built-in method posix.listdir}
      281    0.006    0.000    0.017    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:561(_logdetD)
       32    0.000    0.000    0.014    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/cloudpickle/cloudpickle_fast.py:630(dump)
       32    0.005    0.000    0.014    0.000 {function CloudPickler.dump at 0x1371a30d0}
  360/349    0.002    0.000    0.010    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/optimix/_types.py:108(__setattr__)
      567    0.006    0.000    0.010    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:375(delta)
      271    0.001    0.000    0.009    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/std.py:1199(update)
      308    0.005    0.000    0.009    0.000 {built-in method builtins.sum}
       12    0.000    0.000    0.009    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/std.py:1465(display)
       17    0.001    0.000    0.009    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/context.py:325(BoundedSemaphore)
       11    0.000    0.000    0.009    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/std.py:1326(refresh)
       32    0.002    0.000    0.008    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/reduction.py:157(__init__)
       22    0.002    0.000    0.008    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/synchronize.py:65(__init__)
      283    0.002    0.000    0.008    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/ndarray_listener/_ndl.py:170(itemset)
       17    0.000    0.000    0.007    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/synchronize.py:171(__init__)
       11    0.000    0.000    0.007    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/_util/_svd.py:19(__init__)
       10    0.000    0.000    0.007    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/reusable_executor.py:131(get_reusable_executor)
     2945    0.004    0.000    0.006    0.000 <frozen importlib._bootstrap>:1033(_handle_fromlist)
        1    0.002    0.002    0.006    0.006 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/reusable_executor.py:105(__init__)
       12    0.000    0.000    0.006    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/std.py:1151(__str__)
       11    0.001    0.000    0.006    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy_sugar/linalg/svd.py:4(economic_svd)
      283    0.001    0.000    0.006    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/ndarray_listener/_ndl.py:155(__notify)
       12    0.001    0.000    0.006    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/std.py:467(format_meter)
      528    0.001    0.000    0.006    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/cloudpickle/cloudpickle_fast.py:691(reducer_override)
       11    0.005    0.000    0.005    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/scipy/linalg/_decomp_svd.py:13(svd)
       36    0.000    0.000    0.005    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/utils.py:377(disp_len)
       36    0.000    0.000    0.005    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/utils.py:373(_text_width)
     2104    0.001    0.000    0.005    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/_collections_abc.py:826(__iter__)
        1    0.000    0.000    0.005    0.005 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/process_executor.py:1028(__init__)
      100    0.000    0.000    0.004    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/process_executor.py:1156(_start_executor_manager_thread)
      7/5    0.000    0.000    0.004    0.001 <frozen importlib._bootstrap>:1002(_find_and_load)
      7/5    0.000    0.000    0.004    0.001 <frozen importlib._bootstrap>:967(_find_and_load_unlocked)
     5693    0.003    0.000    0.004    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/utils.py:374(<genexpr>)
       21    0.000    0.000    0.004    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/context.py:83(cpu_count)
      281    0.001    0.000    0.004    0.000 {method 'sum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.004    0.004 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/threading.py:873(start)
      283    0.001    0.000    0.004    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:459(_delta_update)
      305    0.004    0.000    0.004    0.000 {method 'acquire' of '_thread.lock' objects}
      208    0.000    0.000    0.003    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/cloudpickle/cloudpickle.py:241(_should_pickle_by_reference)
       21    0.000    0.000    0.003    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/context.py:220(_cpu_count_user)
        1    0.000    0.000    0.003    0.003 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/threading.py:556(wait)
4675/4673    0.003    0.000    0.003    0.000 {built-in method builtins.len}
        1    0.000    0.000    0.003    0.003 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/threading.py:280(wait)
        1    0.000    0.000    0.003    0.003 /Users/yupeng/Desktop/Internship/Garvan/CellRegMap/cellregmap/_cellregmap.py:431(lrt_pvalues)
      305    0.003    0.000    0.003    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      160    0.000    0.000    0.003    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/cloudpickle/cloudpickle_fast.py:434(_class_reduce)
       16    0.002    0.000    0.003    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/spawn.py:59(get_preparation_data)
     1398    0.003    0.000    0.003    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/parallel.py:1664(_wait_retrieval)
     1059    0.002    0.000    0.003    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/os.py:674(__getitem__)
      281    0.000    0.000    0.003    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy/core/_methods.py:47(_sum)
       22    0.000    0.000    0.003    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/synchronize.py:137(_make_name)
      283    0.002    0.000    0.003    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy/linalg/linalg.py:159(_commonType)
      6/4    0.000    0.000    0.003    0.001 <frozen importlib._bootstrap>:659(_load_unlocked)
        1    0.000    0.000    0.003    0.003 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/scipy/stats/_distn_infrastructure.py:848(__call__)
        1    0.000    0.000    0.003    0.003 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/scipy/stats/_distn_infrastructure.py:828(freeze)
        1    0.000    0.000    0.003    0.003 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/scipy/stats/_distn_infrastructure.py:458(__init__)
       12    0.000    0.000    0.003    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/utils.py:385(disp_trim)
       10    0.000    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/_parallel_backends.py:557(effective_n_jobs)
       12    0.000    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/std.py:460(print_status)
        1    0.000    0.000    0.002    0.002 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/scipy/stats/_distn_infrastructure.py:1797(__init__)
      6/4    0.000    0.000    0.002    0.001 <frozen importlib._bootstrap_external>:844(exec_module)
       16    0.001    0.000    0.002    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/os.py:1019(fdopen)
       21    0.000    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/context.py:184(_cpu_count_affinity)
       32    0.001    0.000    0.002    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/collections/__init__.py:949(__iter__)
       23    0.001    0.000    0.002    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tempfile.py:145(__next__)
       20    0.000    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/_memmapping_reducer.py:172(_get_temp_dir)
      208    0.001    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/cloudpickle/cloudpickle.py:278(_lookup_module_and_qualname)
        5    0.000    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/context.py:331(Lock)
       21    0.000    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/psutil/__init__.py:312(__init__)
       21    0.000    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/psutil/__init__.py:315(_init)
       10    0.001    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/parallel.py:1176(__init__)
       16    0.000    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/process.py:16(__init__)
      114    0.002    0.000    0.002    0.000 {built-in method posix.stat}
      834    0.001    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:524(_df)
       64    0.001    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/_posix_reduction.py:60(reduce_connection)
      100    0.000    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/process_executor.py:130(wakeup)
      200    0.001    0.000    0.002    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/queue.py:122(put)
5281/5211    0.002    0.000    0.002    0.000 {built-in method builtins.isinstance}
       11    0.000    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/optimix/_types.py:26(__init__)
      100    0.000    0.000    0.002    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/multiprocessing/connection.py:186(send_bytes)
     1388    0.002    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/parallel.py:759(get_status)
       21    0.000    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/psutil/__init__.py:729(create_time)
       17    0.002    0.000    0.002    0.000 {built-in method io.open}
       23    0.000    0.000    0.002    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/multiprocessing/util.py:171(register_after_fork)
        7    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:901(_find_spec)
    42/21    0.000    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/psutil/_psosx.py:343(wrapper)
        6    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:916(get_code)
       72    0.000    0.000    0.002    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/genericpath.py:16(exists)
      203    0.001    0.000    0.002    0.000 {method 'format' of 'str' objects}
       21    0.000    0.000    0.002    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/psutil/_psosx.py:467(create_time)
     2535    0.001    0.000    0.001    0.000 {built-in method builtins.getattr}
       10    0.000    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/_parallel_backends.py:171(_prepare_worker_env)
      952    0.001    0.000    0.001    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/os.py:697(__iter__)
       21    0.000    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/psutil/_common.py:476(wrapper)
       16    0.001    0.000    0.001    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/multiprocessing/process.py:80(__init__)
      7/5    0.000    0.000    0.001    0.000 {built-in method builtins.exec}
       38    0.001    0.000    0.001    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/multiprocessing/util.py:186(__init__)
     3223    0.001    0.000    0.001    0.000 {built-in method builtins.hasattr}
      157    0.001    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/resource_tracker.py:191(_send)
      567    0.001    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/optimix/_types.py:120(__getattr__)
       66    0.001    0.000    0.001    0.000 {built-in method fromkeys}
       21    0.000    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/psutil/_psosx.py:367(_get_kinfo_proc)
      273    0.001    0.000    0.001    0.000 {built-in method posix.write}
     1871    0.001    0.000    0.001    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/os.py:758(decode)
       23    0.000    0.000    0.001    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tempfile.py:148(<listcomp>)
       12    0.000    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/std.py:953(__init__)
      110    0.000    0.000    0.001    0.000 /Users/yupeng/Desktop/Internship/Garvan/CellRegMap/cellregmap/_cellregmap.py:294(<genexpr>)
       21    0.001    0.000    0.001    0.000 {built-in method psutil._psutil_osx.proc_kinfo_oneshot}
       23    0.001    0.000    0.001    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/weakref.py:162(__setitem__)
        7    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1406(find_spec)
     5657    0.001    0.000    0.001    0.000 {built-in method unicodedata.east_asian_width}
       40    0.000    0.000    0.001    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/uuid.py:713(uuid4)
       94    0.000    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/resource_tracker.py:167(_check_alive)
        7    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1374(_get_spec)
      555    0.001    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy/linalg/linalg.py:135(_makearray)
      100    0.000    0.000    0.001    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/multiprocessing/connection.py:395(_send_bytes)
      120    0.000    0.000    0.001    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/queue.py:154(get)
        1    0.000    0.000    0.001    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/reusable_executor.py:279(_setup_queues)
      834    0.001    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:310(nsamples)
      283    0.001    0.000    0.001    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/weakref.py:69(__call__)
      6/4    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:220(_call_with_frames_removed)
      850    0.001    0.000    0.001    0.000 {method 'astype' of 'numpy.ndarray' objects}
       32    0.001    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/cloudpickle/cloudpickle_fast.py:644(__init__)
      289    0.001    0.000    0.001    0.000 {built-in method numpy.array}
      100    0.000    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/parallel.py:654(delayed)
        1    0.000    0.000    0.001    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/initializers.py:67(_prepare_initializer)
       64    0.000    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/backend/_posix_reduction.py:29(DupFd)
      184    0.001    0.000    0.001    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/random.py:343(choice)
        1    0.000    0.000    0.001    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/externals/loky/initializers.py:13(_make_viztracer_initializer_and_initargs)
       15    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1505(find_spec)
        1    0.000    0.000    0.001    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/scipy/stats/_distn_infrastructure.py:779(_construct_doc)
     1059    0.001    0.000    0.001    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/os.py:754(encode)
     1120    0.001    0.000    0.001    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/collections/__init__.py:935(__getitem__)
       17    0.001    0.000    0.001    0.000 {built-in method posix.getcwd}
       20    0.000    0.000    0.001    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tempfile.py:280(gettempdir)
        1    0.000    0.000    0.001    0.001 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/tempfile.py:178(_get_default_tempdir)
      852    0.001    0.000    0.001    0.000 {built-in method builtins.max}
       10    0.000    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/joblib/_utils.py:20(eval_expr)
