         102523 function calls (102461 primitive calls) in 0.157 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/brent_search/__init__.py:1(<module>)
       11    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1406(find_spec)
       11    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1374(_get_spec)
      634    0.001    0.000    0.001    0.000 {built-in method numpy.array}
     1854    0.001    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:310(nsamples)
       12    0.000    0.000    0.001    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/scipy/linalg/_decomp_svd.py:13(svd)
     1580    0.001    0.000    0.001    0.000 {built-in method builtins.max}
       19    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1505(find_spec)
     3303    0.001    0.000    0.001    0.000 {built-in method numpy.asarray}
        1    0.000    0.000    0.001    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/_monitor.py:30(__init__)
        1    0.000    0.000    0.001    0.001 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/ndarray_listener/__init__.py:1(<module>)
     5050    0.001    0.000    0.001    0.000 {built-in method builtins.issubclass}
       10    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1036(get_data)
       11    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/std.py:953(__init__)
     3727    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/_util/_svd.py:44(US)
     3223    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
     2661    0.000    0.000    0.000    0.000 {built-in method builtins.len}
     1582    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      618    0.000    0.000    0.000    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
       10    0.000    0.000    0.000    0.000 {built-in method io.open_code}
      641    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy/linalg/linalg.py:130(get_linalg_error_extobj)
      630    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy/linalg/linalg.py:209(_assert_stacked_square)
       11    0.000    0.000    0.000    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/functools.py:949(__get__)
       50    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:135(_path_stat)
      653    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy/linalg/linalg.py:203(_assert_stacked_2d)
       22    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy_sugar/_array.py:50(is_all_finite)
     1248    0.000    0.000    0.000    0.000 {built-in method math.exp}
       50    0.000    0.000    0.000    0.000 {built-in method posix.stat}
       11    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:465(_logdetXX)
     1865    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/_util/_svd.py:58(rank)
        1    0.000    0.000    0.000    0.000 /Users/yupeng/Desktop/Internship/Garvan/CellRegMap/cellregmap/_cellregmap.py:621(get_L_values)
      275    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/brent_search/_bracket.py:134(_ensure_boundary)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.__import__}
     1405    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
       11    0.000    0.000    0.000    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/functools.py:392(__get__)
      676    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x10284ba38}
       23    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy/core/fromnumeric.py:2177(sum)
      627    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_b.py:59(set_variances)
       11    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:392(delta)
        1    0.000    0.000    0.000    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/threading.py:795(__init__)
      627    0.000    0.000    0.000    0.000 {function ndl.itemset at 0x137428700}
     1282    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
       10    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:645(_compile_bytecode)
      618    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy/linalg/linalg.py:197(_assert_2d)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:486(_init_module_attrs)
     2222    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:361(cache_from_source)
       23    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy/core/fromnumeric.py:71(_wrapreduction)
       10    0.000    0.000    0.000    0.000 {built-in method marshal.loads}
     1240    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:401(scale)
        1    0.000    0.000    0.000    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/threading.py:873(start)
       16    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy_sugar/linalg/dot.py:29(ddot)
      103    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:121(_path_join)
       11    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_b.py:28(__init__)
       11    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/std.py:682(_get_free_pos)
       12    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/scipy/linalg/lapack.py:979(_compute_lwork)
        2    0.000    0.000    0.000    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/signal.py:58(pthread_sigmask)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:385(cached)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:491(_get_cached)
      605    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/std.py:1199(update)
       11    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/optimix/_function.py:170(__init__)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:145(_path_is_mode_type)
       22    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/std.py:110(__enter__)
       11    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/utils.py:212(__init__)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:154(_path_isfile)
        1    0.000    0.000    0.000    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/threading.py:556(wait)
        1    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:161(beta)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1556(_fill_cache)
        1    0.000    0.000    0.000    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/threading.py:280(wait)
       12    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/scipy/_lib/_util.py:194(_asarray_validated)
      630    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy/linalg/linalg.py:488(_unary_dispatcher)
       11    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/ndarray_listener/_ndl.py:112(__new__)
        1    0.000    0.000    0.000    0.000 /Users/yupeng/Desktop/Internship/Garvan/CellRegMap/cellregmap/_cellregmap.py:691(compute_maf)
       22    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/tqdm/std.py:102(acquire)
      618    0.000    0.000    0.000    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/numpy/linalg/linalg.py:2187(_lstsq_dispatcher)
        4    0.000    0.000    0.000    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/signal.py:61(<genexpr>)
