         737720 function calls (729841 primitive calls) in 0.724 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      619    0.002    0.000    0.022    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:478(_logdetH)
      313    0.001    0.000    0.021    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/dask/utils.py:678(skip_doctest)
        1    0.000    0.000    0.020    0.020 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/dask/array/linalg.py:1(<module>)
       95    0.000    0.000    0.020    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/sre_compile.py:759(compile)
        1    0.000    0.000    0.020    0.020 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/scipy/fftpack/__init__.py:1(<module>)
     1232    0.003    0.000    0.020    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:576(_yTBtX)
      598    0.001    0.000    0.020    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/dask/utils.py:568(get_named_args)
        1    0.000    0.000    0.020    0.020 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/dask/array/random.py:1(<module>)
       80    0.000    0.000    0.019    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/dask/array/ufunc.py:83(__init__)
     2509    0.001    0.000    0.019    0.000 <frozen importlib._bootstrap_external>:135(_path_stat)
       69    0.000    0.000    0.019    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/dask/utils.py:745(unsupported_arguments)
        1    0.000    0.000    0.018    0.018 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/pandas/core/indexing.py:1(<module>)
      313    0.004    0.000    0.018    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/dask/utils.py:681(<listcomp>)
     2527    0.018    0.000    0.018    0.000 {built-in method posix.stat}
      111    0.004    0.000    0.018    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/dask/utils.py:749(<listcomp>)
        1    0.000    0.000    0.018    0.018 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/toolz/curried/__init__.py:1(<module>)
        1    0.000    0.000    0.018    0.018 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/dask/sizeof.py:1(<module>)
        1    0.000    0.000    0.018    0.018 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/dask/sizeof.py:264(_register_entry_point_plugins)
        1    0.000    0.000    0.018    0.018 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/importlib_metadata/__init__.py:921(entry_points)
        1    0.000    0.000    0.018    0.018 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/scipy/fftpack/_basic.py:1(<module>)
      125    0.000    0.000    0.017    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/importlib_metadata/__init__.py:930(<genexpr>)
        1    0.000    0.000    0.017    0.017 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/dask/_compatibility.py:1(<module>)
      220    0.017    0.000    0.017    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/toolz/functoolz.py:196(__init__)
        1    0.000    0.000    0.017    0.017 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/scipy/fft/__init__.py:1(<module>)
        1    0.000    0.000    0.017    0.017 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/importlib_metadata/__init__.py:1(<module>)
1088/1031    0.001    0.000    0.017    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/typing.py:269(inner)
        1    0.000    0.000    0.016    0.016 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/pandas/core/indexes/api.py:1(<module>)
    10877    0.004    0.000    0.016    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/re.py:188(match)
      266    0.001    0.000    0.016    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/pandas/util/_decorators.py:363(decorator)
       62    0.000    0.000    0.016    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/re.py:250(compile)
        1    0.000    0.000    0.016    0.016 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/pandas/core/arrays/arrow/__init__.py:1(<module>)
      619    0.002    0.000    0.016    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/glimix_core/lmm/_lmm.py:489(_lml_optimal_scale)
        1    0.000    0.000    0.015    0.015 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/pandas/io/api.py:1(<module>)
        1    0.000    0.000    0.015    0.015 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/pandas/core/arrays/arrow/array.py:1(<module>)
     1066    0.014    0.000    0.014    0.000 {method 'sub' of 're.Pattern' objects}
    23376    0.009    0.000    0.014    0.000 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/dask/utils.py:664(_skip_doctest)
      720    0.005    0.000    0.014    0.000 /Applications/Xcode.app/Contents/Developer/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py:2150(_signature_from_function)
        1    0.000    0.000    0.014    0.014 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/xarray/core/coordinates.py:1(<module>)
      626    0.002    0.000    0.014    0.000 <frozen importlib._bootstrap>:486(_init_module_attrs)
        1    0.000    0.000    0.013    0.013 /Users/yupeng/Library/Python/3.9/lib/python/site-packages/xarray/core/dataarray.py:1(<module>)
